설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
월랑로 입구[남] (제주민속오일장방면),정류장,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 도두1동 2270-1,,제주특별자치도,064-710-2352,33.493714,126.472221,2019-08-31
도리초등학교[북] (이호동 동마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 도두1동 2429-3,,제주특별자치도,064-710-2352,33.501428,126.465643,2019-08-31
도두동 (도리초등학교방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 도두1동 2531-1,,제주특별자치도,064-710-2352,33.502989,126.466222,2019-08-31
신사수동[남] (몰래물방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 도두2동 1667-12,,제주특별자치도,064-710-2352,33.508724,126.477631,2019-08-31
아르미아파트[동] (대한목공소방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 도련1동 1205-5,,제주특별자치도,064-710-2352,33.496002,126.594508,2019-08-31
도련2동[동] (제주자동차검사소방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 도련2동 1821-7,,제주특별자치도,064-710-2352,33.512903,126.589142,2019-08-31
매촌[동] (삼양파출소 사거리방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 도련2동 515-1,,제주특별자치도,064-710-2352,33.518032,126.588802,2019-08-31
제주자동차검사소[동] (매촌방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 도련2동 568-2,,제주특별자치도,064-710-2352,33.514456,126.589005,2019-08-31
도평초등학교[남] (종점방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 우평로 193 (도평동),제주특별자치도 제주시 도평동 1352-1,제주특별자치도,064-710-2352,33.481626,126.445745,2019-08-31
봉개동주민센터[동] (봉개동방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 봉개동 1831-4,,제주특별자치도,064-710-2352,33.490795,126.594488,2019-08-31
반석아파트[동] (봉개남문방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 봉개동 2374-3,,제주특별자치도,064-710-2352,33.487937,126.590387,2019-08-31
명도암 마을회관[동] (명도암방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 봉개동 417-1,,제주특별자치도,064-710-2352,33.470916,126.610947,2019-08-31
제주절물자연휴양림 (노루생태관찰원방면),정류장,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 봉개동 산 65-1,,제주특별자치도,064-710-2352,33.440435,126.63032,2019-08-31
삼도1동 주민센터 (중앙마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼도1동 531-14,,제주특별자치도,064-710-2352,33.503151,126.519855,2019-08-31
라마다 프라자 제주호텔 (제주해변공연장방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼도2동 1207-2,,제주특별자치도,064-710-2352,33.518271,126.518501,2019-08-31
삼양종점[북] (삼양1동방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼양1동 1577-13,,제주특별자치도,064-710-2352,33.529311,126.592588,2019-08-31
삼양1동[서] (삼양해수욕장입구방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼양1동 1581-29,,제주특별자치도,064-710-2352,33.527589,126.590046,2019-08-31
삼양해수욕장입구[서] (제주삼양동유적방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼양1동 1598-2,,제주특별자치도,064-710-2352,33.526111,126.587859,2019-08-31
제주삼양동유적 (삼양동주민센터방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼양2동 2124-4,,제주특별자치도,064-710-2352,33.523149,126.586534,2019-08-31
제주여자중고등학교 (남국원(아라방면)방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 아라1동 2370-1,,제주특별자치도,064-710-2352,33.485008,126.541859,2019-08-31
제주여자중고등학교 제주지방해양경찰청 (구산마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라1동 2419-2,,제주특별자치도,064-710-2352,33.484937,126.541176,2019-08-31
구산마을 (구산마을입구방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라1동 2612-11,,제주특별자치도,064-710-2352,33.483332,126.538112,2019-08-31
제대마을[북] (제주대학교 입구방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라1동 452-2,,제주특별자치도,064-710-2352,33.457848,126.553938,2019-08-31
탐라중학교 (한일베라체방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라2동 1251-6,,제주특별자치도,064-710-2352,33.490687,126.545307,2019-08-31
탐라중학교 (제주영지학교방면),가로등,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라2동 1251-6,,제주특별자치도,064-710-2352,33.490687,126.545307,2019-08-31
제주교통방송 아라아이파크[북] (아라초등학교방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아라이동 914-1,,제주특별자치도,064-710-2352,33.477785,126.549463,2019-08-31
제주도립미술관입구 (한라수목원방면),정류장 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연동 1227-2,,제주특별자치도,064-710-2352,33.454825,126.487351,2019-08-31
월랑초등학교[동] (제주민속오일장방면),정류장 전기 IP주,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 남녕로 62,제주특별자치도 제주시 연동 1950-2,제주특별자치도,064-710-2352,33.492541,126.479373,2019-08-31
제성마을[남] (신성마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 일주서로 7852 (연동),제주특별자치도 제주시 연동 2303-3,제주특별자치도,064-710-2352,33.493598,126.485528,2019-08-31
신성마을[남] (신광사거리방면),정류장,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 일주서로 7888 (연동),제주특별자치도 제주시 연동 2307-1,제주특별자치도,064-710-2352,33.493671,126.489233,2019-08-31
제주서중학교[남] (제성마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 일주서로 7810 (연동),제주특별자치도 제주시 연동 2414-2,제주특별자치도,064-710-2352,33.493508,126.481478,2019-08-31
제성마을[북] (제주서중학교방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연동 2419-3,,제주특별자치도,064-710-2352,33.493704,126.484244,2019-08-31
연동한일시티파크 (한라병원방면),CCTV POLE,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 도령로 108,제주특별자치도 제주시 연동 260-9,제주특별자치도,064-710-2352,33.491432,126.489119,2019-08-31
신제주오피스텔[동] (은남동방면),정류장 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 신광로 101 (연동),제주특별자치도 제주시 연동 276-7,제주특별자치도,064-710-2352,33.483041,126.489983,2019-08-31
삼무공원[북] (삼무공원사거리방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼무로 56 (연동),제주특별자치도 제주시 연동 282-3,제주특별자치도,064-710-2352,33.489614,126.491393,2019-08-31
수협제주도지회[북] (삼무공원방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 삼무로 77 (연동),제주특별자치도 제주시 연동 291-40,제주특별자치도,064-710-2352,33.489864,126.495117,2019-08-31
세기아파트[남] (연미마을 입구방면),IP주,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 연삼로 86 (연동),제주특별자치도 제주시 연동 320-26,제주특별자치도,064-710-2352,33.493295,126.501757,2019-08-31
영평상동마을회관[동] (영평동방면),정류장 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 영평동 1878-15,,제주특별자치도,064-710-2352,33.476773,126.568226,2019-08-31
가시나물 (달샘마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 영평동 1923-5,,제주특별자치도,064-710-2352,33.473003,126.56992,2019-08-31
제주국제대학교[남] (양지(추모)공원방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 영평동 산 8-6,,제주특별자치도,064-710-2352,33.438375,126.569329,2019-08-31
오라1동[동] (보건소방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 오라1동 1042-5,,제주특별자치도,064-710-2352,33.492272,126.517555,2019-08-31
사평마을[남] (오라1동방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 오라2동 1208-2,,제주특별자치도,064-710-2352,33.492725,126.511765,2019-08-31
오라초등학교[동] (연미입구방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 오라2동 1373-3,,제주특별자치도,064-710-2352,33.489149,126.512565,2019-08-31
민오름[남] (연미월왓방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 오라2동 3161-2,,제주특별자치도,064-710-2352,33.481504,126.501712,2019-08-31
새가름[남] (오름가름방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 아연로 120,제주특별자치도 제주시 오라2동 3295-12(,제주특별자치도,064-710-2352,33.473198,126.504197,2019-08-31
정실마을[서] (월정사방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 오라2동 707-5,,제주특별자치도,064-710-2352,33.469553,126.509558,2019-08-31
월성마을회관[서] (월구마을방면),정류장지붕,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 용담2동 2747-5,,제주특별자치도,064-710-2352,33.502329,126.504793,2019-08-31
월성마을회관[동] (제주국제공항(노형.연동방면)방면),가로등,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 용담2동 2747-5,,제주특별자치도,064-710-2352,33.502329,126.504793,2019-08-31
명신마을 (연동입구방면),정류장,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 용담2동 2775-2,,제주특별자치도,064-710-2352,33.499554,126.503156,2019-08-31
사대부고[북] (대학동방면),인근 IP주,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 용담3동 581-12,,제주특별자치도,064-710-2352,33.512816,126.509037,2019-08-31
시각장애인복지관[북] (월평마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 월평동 464-3,,제주특별자치도,064-710-2352,33.470665,126.580895,2019-08-31
이도2동행정복지센터[동] (경제통상진흥원방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이도2동 1063-2,,제주특별자치도,064-710-2352,33.496519,126.536443,2019-08-31
남광초등학교 (제주중앙여자고등학교(아라방면)방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이도2동 1084-6,,제주특별자치도,064-710-2352,33.49291,126.537757,2019-08-31
제주제일중학교[동] (혜성무지개타운방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이도2동 1973-1,,제주특별자치도,064-710-2352,33.493837,126.539457,2019-08-31
제주제일중학교[서] (남광초등학교방면),가로등,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이도2동 1973-1,,제주특별자치도,064-710-2352,33.493949,126.539591,2019-08-31
남광로입구 (제주제일중학교방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이도2동 1994-7,,제주특별자치도,064-710-2352,33.492476,126.537445,2019-08-31
한마음병원 (한일베라체방면),정류장 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 이도2동 1950-1,,제주특별자치도,064-710-2352,33.495964,126.547287,2019-08-31
광양사거리 (탐라장애인 종합복지관 방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 서광로 287,제주특별자치도 제주시 이도일동 1775-16,제주특별자치도,064-710-2352,33.500503,126.527284,2019-08-31
이호테우해수욕장[서] (현사마을방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jun-19,제주특별자치도 제주시 이호1동 1600-18,,제주특별자치도,064-710-2352,33.496039,126.455019,2019-08-31
도리초등학교[서] (월랑로 입구방면),정류장천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Jul-19,제주특별자치도 제주시 이호1동 307-4,,제주특별자치도,064-710-2352,33.501234,126.466207,2019-08-31
